date,open,high,low,close,volume
2021-07-23,304.8927952010103,306.865501999579,285.7356149391555,289.1988220214844,215544
2021-07-26,285.1656855179915,293.7140803951642,285.1656855179915,288.59600830078125,128836
2021-07-27,290.04264021455367,300.50894368724965,282.7874697554699,285.5711669921875,100240
2021-07-28,286.91921747801837,286.91921747801837,277.00088700370185,284.81500244140625,240684
2021-07-29,284.9464888895585,286.59041094084444,279.46674871860546,284.135498046875,103852
2021-07-30,284.2888757776976,317.8248803991222,284.2888757776976,309.3422546386719,919200
2021-08-02,317.58385091979466,320.0168503899433,310.0327523344058,313.9891357421875,238632
2021-08-03,320.0168761892328,328.1268929145764,294.6347050327005,303.31463623046875,404412
2021-08-04,317.82498917409254,359.67924170098536,317.82498917409254,348.4238586425781,10171364
2021-08-05,340.8398406694239,346.3195808731124,331.19549791093215,336.5656433105469,1745132
2021-08-06,340.40146148450765,361.4436638686111,336.0286395041787,356.8297119140625,4327692
2021-08-09,364.1725429356846,367.9645336424802,349.6293186177877,353.4541931152344,858684
2021-08-10,351.7626378800249,359.3804274901656,346.0156823070455,351.8522644042969,413536
2021-08-11,369.68678637061913,369.68678637061913,345.9148112140334,350.1269836425781,643376
2021-08-12,346.7774234791576,353.1629227969777,339.4397005788556,342.7892761230469,193968
2021-08-13,345.9260523905703,363.1781051620068,340.7952689659584,347.124755859375,848336
2021-08-16,349.8133358787085,349.8133358787085,333.8383745331287,336.8966979980469,191644
2021-08-17,346.16131091746485,358.4842054808697,336.52704789516645,351.4937744140625,646280
2021-08-18,352.4347621425829,362.1698372896691,346.51976765756797,355.4146728515625,395400
2021-08-20,347.7296464414165,354.00311944422555,334.8130081638128,338.1065979003906,273612
2021-08-23,337.87132411556775,343.83111786401764,330.7352542055749,333.3118591308594,260212
2021-08-24,340.111869370136,351.93064480444076,332.7629326623854,343.10296630859375,162592
2021-08-25,347.2592006341674,347.2816004286759,333.8384417024046,335.6980895996094,113924
2021-08-26,336.0789087877936,342.8004869635495,334.5665536982485,336.2469482421875,68852
2021-08-27,337.93859244394497,340.7168231731324,335.73165216042855,336.9079284667969,77968
2021-08-30,337.19913181279094,349.5220236730591,334.95860602001494,347.3935241699219,377620
2021-08-31,351.5385255106979,365.20573395948855,349.75731830047295,363.402099609375,397344
2021-09-01,367.39022841018675,371.9272932830675,354.00308637785946,358.66339111328125,206156
2021-09-02,365.205764199551,369.68681652101793,354.46245219890335,358.7194519042969,146008
2021-09-03,358.93229518438795,359.6044530405385,349.7573513880024,354.3280029296875,115372
2021-09-06,355.12335118282243,362.7411391577221,354.45119342033126,359.2347106933594,523692
2021-09-07,366.99815225206333,366.99815225206333,351.8409886624614,355.941162109375,107104
2021-09-08,349.7013864901081,359.60450266389665,349.7013864901081,358.5178527832031,127692
2021-09-09,360.2766339600593,379.76921303625653,360.2766339600593,375.2321472167969,709400
2021-09-13,384.02617893312635,386.490757677738,376.63244269929135,378.83935546875,1349076
2021-09-14,383.13006932517646,384.25033268577636,370.03420157983516,373.0700988769531,246004
2021-09-15,374.16782203064895,377.52861085128353,369.9108228578452,371.6360168457031,137704
2021-09-16,375.2881389314388,378.64892823530244,365.2841839669034,373.6861572265625,176216
2021-09-17,378.42481803833545,383.1299223478707,354.0478857231518,370.6277770996094,454260
2021-09-20,362.9652194119002,369.68679754915763,350.41827355568637,355.9299621582031,93412
2021-09-21,352.8829556967254,355.12348239956174,343.2150775039506,345.6572570800781,196728
2021-09-22,345.6571962714051,358.4842093885906,345.6571962714051,356.2884826660156,230152
2021-09-23,358.86508089330596,361.57613955385597,354.0143634101484,357.4199523925781,120856
2021-09-24,362.7187918020572,370.16854141323745,357.81203395653836,367.6927490234375,439236
2021-09-27,375.05284272194984,375.5345612869829,354.0367250339628,360.38861083984375,203768
2021-09-28,361.84499874060526,363.81667283170754,353.3646121348929,356.2660827636719,103700
2021-09-29,351.78501611344535,362.95403384316637,349.1636113777446,354.89935302734375,227844
2021-09-30,356.2436710969182,358.4505839666977,348.63709547488685,352.2107238769531,85912
2021-10-01,358.48419189453125,368.77939884043303,351.2136953177396,358.48419189453125,258508
2021-10-04,364.98167484721597,369.6643795218582,356.3220366375595,359.0666809082031,107808
2021-10-05,364.08547516788485,364.08547516788485,359.27955783573714,362.5731201171875,105372
2021-10-06,362.5731937170371,362.5731937170371,349.53334068409265,351.4041748046875,103172
2021-10-07,353.1629889868954,361.8450291602449,352.5244444054715,358.5178527832031,50412
2021-10-08,362.0690209523243,362.9652314002261,352.2107060254046,353.0509033203125,62352
2021-10-11,353.0508990981736,355.33622477292397,345.56753647765277,353.8798828125,197972
2021-10-12,355.64991972780075,366.3708320898236,355.64991972780075,363.9286804199219,272928
2021-10-13,364.0855054834652,370.4037783924013,364.0855054834652,369.41796875,196752
2021-10-14,374.839986974035,374.839986974035,362.5170943956896,369.5411376953125,223732
2021-10-18,371.38966345092456,391.6440282781358,369.4740297227136,381.5504455566406,475812
