date,open,high,low,close,volume
2021-08-06,1774.3533177608829,1793.327756859505,1750.6109189275744,1762.482177734375,155490
2021-08-09,1772.8937577997895,1779.5591139783785,1751.4866981556645,1760.1468505859375,151628
2021-08-10,1777.7589084252604,1808.701886034761,1754.0652105501438,1767.8824462890625,441811
2021-08-11,1779.6078506403237,1792.7925822888071,1746.621493387968,1758.0548095703125,286015
2021-08-12,1770.3638062607818,1787.0029056666622,1755.4275410966204,1760.8765869140625,161242
2021-08-13,1772.8937705308101,1865.3333469306053,1766.2284143043576,1849.0347900390625,562355
2021-08-16,1866.306334560528,1903.379444979004,1850.0077781977081,1869.3714599609375,548973
2021-08-17,1877.9828790162994,1892.8705628232071,1860.4680127871318,1869.0308837890625,183084
2021-08-18,1896.470966605789,1896.470966605789,1839.0611220548699,1853.5108642578125,166172
2021-08-20,1821.545976869168,1853.8511251006753,1815.2211644494832,1832.2008056640625,196888
2021-08-23,1844.8993029470018,1863.0952559439086,1761.898247765381,1780.92138671875,247602
2021-08-24,1780.6781716132443,1800.8689213733398,1763.6011285209008,1777.7103271484375,136045
2021-08-25,1778.732018421038,1840.6665569322927,1777.7102703512944,1814.102294921875,229701
2021-08-26,1830.0603577309203,1831.66591097801,1782.6729590532227,1807.1937255859375,187893
2021-08-27,1805.977349967017,1858.6192306469586,1800.1877610393144,1843.4884033203125,336353
2021-08-30,1854.6298437790572,1992.802686285157,1851.0296130005238,1978.7421875,1745651
2021-08-31,1997.0356359743294,2067.0464088248946,1984.0453470398465,2011.7772216796875,1444108
2021-09-01,2029.8271511177961,2105.6762072829943,1975.6282976196474,2069.332763671875,939984
2021-09-02,2077.4578705411313,2162.1130624554535,2053.229065810579,2152.47998046875,873118
2021-09-03,2160.166715134608,2188.385109161141,2141.678801806879,2172.13525390625,573821
2021-09-06,2185.466032637637,2301.404618730405,2151.5067489712806,2263.990966796875,1155548
2021-09-07,2281.2141275734766,2435.539668641052,2269.5862489808173,2340.570068359375,2044422
2021-09-08,2340.180582608183,2383.9677452765272,2320.7683213373293,2341.834716796875,696056
2021-09-09,2345.0459612727773,2360.8092932513755,2292.4039631344986,2319.79541015625,500919
2021-09-13,2327.5308629683764,2415.105184735581,2312.88644276075,2376.52392578125,1088121
2021-09-14,2393.6984031808115,2422.695285007882,2372.3887441279458,2396.56884765625,495313
2021-09-15,2407.3213301968353,2421.235967450999,2357.6958702776606,2386.741455078125,341663
2021-09-16,2384.941057478857,2414.959688457079,2364.5070459704702,2376.4755859375,269835
2021-09-17,2388.8331398330715,2504.3826043361987,2376.6700383064262,2438.21533203125,2205385
2021-09-20,2461.6174026252515,2556.197640873665,2396.3257728836074,2415.738037109375,1756303
2021-09-21,2436.1236448886107,2465.2176919561352,2288.609438121504,2348.451904296875,1181038
2021-09-22,2383.676187474367,2408.926741381971,2306.12429151242,2337.213134765625,705246
2021-09-23,2358.37662593755,2390.779175090079,2348.3057206667368,2361.2470703125,370665
2021-09-24,2376.183524172319,2381.7298509795246,2318.7736847267142,2344.705322265625,336516
2021-09-27,2361.5879763758144,2361.5879763758144,2296.442447036528,2311.913818359375,309964
2021-09-28,2318.7735761477625,2339.304985673339,2258.444595148534,2285.68994140625,347504
2021-09-29,2276.835397031284,2291.528519932799,2242.876109743143,2275.035400390625,328673
2021-09-30,2290.506674934227,2358.668746239274,2269.148315276397,2324.612060546875,571923
2021-10-01,2322.6656718983036,2322.6656718983036,2269.1480296886652,2283.50048828125,313918
2021-10-04,2295.2259128650967,2412.3808094418937,2294.4474268705835,2369.9560546875,897779
2021-10-05,2385.9142798444523,2403.0884862228427,2345.2895159033815,2383.189697265625,440162
2021-10-06,2393.503986194311,2451.1083915523386,2286.6632473791174,2311.71923828125,943797
2021-10-07,2348.938407726615,2382.9463955707683,2327.823308822966,2354.43603515625,303313
2021-10-08,2380.2702694451,2539.558199566006,2375.5511285879206,2461.6171875,2240290
2021-10-11,2471.5424675487584,2576.631674830359,2422.8900567702394,2467.698974609375,1039290
2021-10-12,2463.7579120512696,2520.000142547811,2428.4849166674394,2485.7001953125,675128
2021-10-13,2507.5450937824035,2509.3937902514513,2438.458674822935,2464.925537109375,437183
2021-10-14,2490.030548178425,2539.6560104516175,2467.650437741495,2494.068603515625,524489
2021-10-18,2515.329065913648,2548.850521813811,2399.5363545621103,2418.997314453125,938163
2021-10-19,2453.0542511760605,2453.0542511760605,2296.4909074798493,2309.48095703125,966581
2021-10-20,2325.48746712168,2335.169485381917,2199.137318874032,2232.318115234375,808017
2021-10-21,2238.3026693609368,2241.2705136807035,2082.3230060237693,2161.2373046875,1340525
2021-10-22,2185.4659695121154,2256.6443409481794,2063.932360354657,2198.06689453125,1953067
2021-10-25,2206.8729301155845,2335.072007956294,2169.897105007828,2274.59716796875,1601768
