date,open,high,low,close,volume
2021-07-23,76.46587189315987,76.73199486205863,75.78577672826786,75.96319580078125,4504678
2021-07-26,75.93362124044721,76.28844808369921,75.16482222690655,75.57878875732422,2716888
2021-07-27,75.63792932863691,75.84491259626522,73.03584510151232,73.24282836914062,4756245
2021-07-28,73.3019641785446,75.0169755565567,72.53316519669494,74.24817657470703,7350438
2021-07-29,74.60301684920316,75.90406194835218,74.30732401214131,75.46052551269531,4151460
2021-07-30,75.3126674424175,78.00346122837827,75.3126674424175,76.85026550292969,9487957
2021-08-02,77.47122703863258,79.24537271259834,76.93898108049424,79.00881958007812,12187708
2021-08-03,79.21580052182225,79.77761063001361,77.7077723390471,78.0625991821289,7285256
2021-08-04,78.56527886323254,78.77226213787958,76.87983718125368,77.35294342041016,4678216
2021-08-05,77.20510499810928,78.62442381048447,75.96319962731306,77.91476440429688,7951622
2021-08-06,77.47122538418326,80.25072322196974,77.47122538418326,78.979248046875,14578285
2021-08-09,78.97925622697147,79.60021177580987,77.29381431420899,77.7077865600586,3627888
2021-08-10,78.06259885730816,78.71312413336959,75.40137498578409,75.87448120117188,6318270
2021-08-11,76.05191286697801,76.55458904640442,73.9525042375263,76.22933197021484,5097753
2021-08-12,76.4658759029795,78.29916129611685,76.08147353224734,76.67285919189453,12384273
2021-08-13,77.38251110034267,77.38251110034267,75.22396323959893,75.904052734375,8519075
2021-08-16,75.69706725215744,78.3287212618723,75.69706725215744,78.18087768554688,8823966
2021-08-17,78.15130718474529,78.15130718474529,75.46051351119213,76.02232360839844,5927247
2021-08-18,76.28846736007586,77.23468567420154,75.69708725860376,75.81536102294922,3960503
2021-08-20,75.10569832584768,75.96320705037249,73.36111666687228,73.56809997558594,5047470
2021-08-23,73.922926850196,74.9282791065484,72.32618892309334,72.82886505126953,6366702
2021-08-24,72.82887237155988,74.33690090766584,72.65145890845103,74.0707778930664,3020803
2021-08-25,73.92290689327312,75.19438179421665,73.77506333543467,74.42558288574219,3471362
2021-08-26,74.42560949532444,74.98742536774446,73.39068730082613,73.71595001220703,3321740
2021-08-27,73.7750764262122,74.98741186319116,73.7750764262122,74.69171905517578,2852005
2021-08-30,75.34223980172581,77.35294415722925,75.1056866798943,76.76155853271484,6116966
2021-08-31,76.61109802029235,78.08555080776405,76.61109802029235,77.66427612304688,5871491
2021-09-01,77.69439242684062,78.35639325479256,76.91203146430881,77.81475830078125,5188365
2021-09-02,77.63419011752802,78.17582493638322,76.76156070665189,77.21292114257812,2914165
2021-09-03,77.33329470750813,78.6873761504795,76.97220287909983,77.3633804321289,3714065
2021-09-06,77.66428044340222,78.11564087273159,76.82174250581653,77.24301147460938,4920148
2021-09-07,77.24300273873594,77.48372865644374,75.70837286108916,76.76155090332031,3504477
2021-09-08,76.85183677372436,80.01136563380568,76.34029340463543,79.56000518798828,8769730
2021-09-09,79.92109411394435,82.38853666293564,79.56000804008984,81.3654556274414,15625476
2021-09-13,81.24507044229105,84.04351267582285,80.40252690486868,83.47178649902344,14745376
2021-09-14,83.65234923061449,84.61525881744763,82.86999415906202,83.20098876953125,10350556
2021-09-15,83.41162224206975,84.73561788572916,82.59917571786382,82.71953582763672,9185468
2021-09-16,82.8098102327196,83.29126215063637,81.36545447896927,82.05754089355469,5568547
2021-09-17,82.38852027246344,83.95324158617122,81.3353479837741,83.23106384277344,15381280
2021-09-20,82.14781208929482,83.17089888144407,79.74055242503759,80.3122787475586,6118583
2021-09-21,80.31227987917453,80.94418339768578,78.7475582056802,80.28218841552734,4760286
2021-09-22,80.2821828573166,82.11772183719505,80.2821828573166,81.24508666992188,3584585
2021-09-23,81.48581557379914,83.98334958044337,81.48581557379914,83.20098876953125,7386392
2021-09-24,83.47179186400865,84.1939696256337,80.9441668286417,81.3353500366211,4513302
2021-09-27,82.0274419660945,82.38852800199051,80.97426383923957,81.69644165039062,3344686
2021-09-28,82.11773863483224,87.05262455357213,81.96728129623612,86.11981201171875,30536098
2021-09-29,86.3304225188601,89.15895082490185,84.46479221503601,86.81187438964844,18152508
2021-09-30,87.53405682123359,88.10578310026506,84.85597993104082,85.51797485351562,9363165
2021-10-01,85.39760706917744,85.51797291017908,83.17089066487988,84.19397735595703,7702117
2021-10-04,85.0967133898029,85.66843397993519,84.34444401813005,85.3675308227539,5645196
2021-10-05,85.60824707639355,87.17296282997927,85.18697237330274,85.72860717773438,7150197
2021-10-06,86.1799732225191,86.54106502881125,83.71253072082803,84.10371398925781,4937873
2021-10-07,84.64532907479158,85.93923303567861,84.37451743911063,84.88605499267578,4454902
2021-10-08,85.15686796607099,85.24714233287088,83.50187808358116,84.13378143310547,3437436
2021-10-11,84.645355930681,86.66143828487397,84.37454420907817,85.48789978027344,7398092
2021-10-12,85.66842216418632,85.96933101922482,84.55506686171064,85.42769622802734,4525123
2021-10-13,86.66142149251519,87.68450820471978,85.60824905879811,85.87906646728516,12481470
