date,open,high,low,close,volume
2021-07-23,1141.5607615635686,1150.0553354345384,1131.9719100947661,1137.4718017578125,627785
2021-07-26,1137.9902580043095,1145.995359970336,1132.1735917023993,1137.7886962890625,328727
2021-07-27,1141.6759209299946,1145.2754081935602,1114.9539646262667,1118.8125,485966
2021-07-28,1122.4406095509064,1123.6788426172518,1105.739373689799,1118.49560546875,311944
2021-07-29,1124.6866637014753,1133.6419667848054,1116.4800012008784,1125.1185302734375,691051
2021-07-30,1127.5374028767635,1140.8695768076782,1117.8909455017897,1124.859375,662031
2021-08-02,1129.8122187623833,1140.2937861434632,1121.5192065787103,1139.1131591796875,221337
2021-08-03,1147.2045662826774,1174.588931018488,1140.869565114688,1168.0523681640625,1396878
2021-08-04,1172.890000047035,1181.7589540161766,1167.3612454756217,1176.74853515625,587678
2021-08-05,1186.3661386471088,1191.520392790131,1174.8480207961659,1187.28759765625,576836
2021-08-06,1186.3949473706953,1206.5228516422899,1180.6071449279748,1201.08056640625,727174
2021-08-09,1208.7112817393117,1212.6274228458499,1187.0859766478948,1191.54931640625,529342
2021-08-10,1195.5230423284065,1223.8000022272515,1174.8768028230902,1186.193359375,1080745
2021-08-11,1140.264813102857,1277.4168138514021,1134.5346170939652,1262.0401611328125,7553957
2021-08-12,1250.23401088129,1271.0242053544068,1232.4961044846152,1262.35693359375,1384357
2021-08-13,1261.2339604203846,1310.1282974077026,1248.0168794815656,1292.7647705078125,2857680
2021-08-16,1292.7647879929257,1307.0760268949457,1267.136992259792,1281.390625,438213
2021-08-17,1279.086927860141,1308.8612882218774,1270.6210979045866,1296.19140625,788918
2021-08-18,1297.256808951212,1323.3164700068687,1276.4953576056157,1282.36962890625,881108
2021-08-20,1279.346115504082,1291.5553879149747,1257.8936292484666,1277.3016357421875,438922
2021-08-23,1281.7074730449722,1285.4796588732404,1241.6532237724973,1246.058837890625,525685
2021-08-24,1243.956727564357,1270.448374661674,1237.9961069674607,1266.906494140625,534336
2021-08-25,1275.0556571131328,1286.1130463858954,1251.4723405747932,1260.917236328125,522165
2021-08-26,1261.6371310424897,1279.634206624543,1256.0507703730048,1273.3568115234375,541741
2021-08-27,1274.3070497447902,1295.7884005806736,1272.9824672440523,1279.7781982421875,749499
2021-08-30,1290.0291956801664,1303.8797042126193,1282.4559619552774,1300.6258544921875,444564
2021-08-31,1308.112654490318,1317.9030668773273,1299.2437011347913,1308.6884765625,579147
2021-09-01,1313.0655968552558,1324.5837161259158,1302.814453937501,1316.2618408203125,448586
2021-09-02,1321.7039706286419,1334.9497942521948,1308.8900135510792,1316.0888671875,369395
2021-09-03,1323.4317774363221,1328.0390728587809,1295.9034567546303,1305.80908203125,360640
2021-09-06,1309.6099487534948,1315.3690078764682,1284.011016582657,1286.141845703125,349468
2021-09-07,1287.8406683156734,1293.3118163139056,1271.0242207307115,1273.5870361328125,298228
2021-09-08,1274.479822816816,1278.1944023266428,1251.4435854052815,1272.982421875,602879
2021-09-09,1273.9039048712007,1298.3510745577594,1273.327962996099,1284.5869140625,644632
2021-09-13,1284.270220461811,1296.277811763649,1268.3463682452593,1271.9169921875,231206
2021-09-14,1272.7520284808186,1279.3460773268746,1268.0583840570953,1271.197021484375,213838
2021-09-15,1272.463971028825,1282.6287631615403,1269.90115571615,1272.0321044921875,128862
2021-09-16,1272.2337212865712,1275.1996600672808,1263.2782987843968,1266.7625732421875,297451
2021-09-17,1270.9667146436282,1272.1760846856616,1244.1006873066137,1255.79150390625,397567
2021-09-20,1255.474858632732,1268.0295281752653,1221.23715895535,1230.2789306640625,393499
2021-09-21,1222.7345923158857,1253.6895800922523,1218.6456327825558,1249.4566650390625,294289
2021-09-22,1254.323048144041,1265.6108618985943,1234.828691627042,1245.079833984375,488514
2021-09-23,1248.2760960074106,1256.6267141795886,1239.9542210352058,1245.51171875,216983
2021-09-24,1249.7159172993538,1250.6085134407783,1213.3186419283172,1221.0645751953125,196903
2021-09-27,1221.2084962006866,1226.0173532855372,1203.931318108946,1207.4443359375,327214
2021-09-28,1205.3710959161242,1231.8627446643911,1201.0517116315175,1209.978271484375,351184
2021-09-29,1209.2872163508782,1235.3181351200703,1193.277015052055,1225.2685546875,444128
2021-09-30,1229.4438787680444,1242.2289735475983,1216.05409893475,1226.333984375,663929
2021-10-01,1222.6482972563515,1241.0196332469393,1215.16153202118,1237.3050537109375,229988
2021-10-04,1241.0772034692734,1287.1496772827652,1232.4674177099935,1282.3408203125,714915
2021-10-05,1284.9036912951724,1296.9401459585606,1277.5608814817656,1294.4349365234375,745707
2021-10-06,1294.434829810226,1305.0027455923807,1258.3543317581984,1264.37255859375,449180
2021-10-07,1279.662919271699,1290.777914418768,1275.51635349098,1288.272705078125,237320
2021-10-08,1295.7883512157964,1310.0707273557316,1276.783347610966,1280.498046875,504448
2021-10-11,1280.8146612923397,1293.3981941786278,1275.631543977666,1288.157470703125,193521
2021-10-12,1292.9086692095314,1315.9449049171694,1282.3407535626725,1304.916259765625,482322
2021-10-13,1307.3063706766836,1311.424073239889,1282.2543985846378,1295.385009765625,262853
2021-10-14,1303.8509775753214,1329.16212017774,1297.2856712897005,1306.93212890625,669230
2021-10-18,1317.67255572149,1329.7666148931294,1291.036954205483,1304.945068359375,424334
2021-10-19,1314.6491514006275,1386.205466223022,1307.363947970483,1331.2640380859375,2668860
2021-10-20,1331.2065980131663,1334.9499208199525,1268.144854543697,1273.1552734375,495784
2021-10-21,1285.4219115568333,1289.078884653253,1251.5011057914778,1260.715576171875,269427
2021-10-22,1266.3307735778615,1272.6080489044823,1235.8941201740497,1251.385986328125,216180
2021-10-25,1264.1134206220988,1264.1134206220988,1210.9573059880704,1242.5745849609375,303668
2021-10-26,1242.862706192619,1260.9173901791899,1239.1768693975257,1249.2840576171875,233230
2021-10-27,1239.3782710339344,1277.992843731073,1239.3782710339344,1250.378173828125,274940
2021-10-28,1250.3781251354392,1264.8045760721377,1237.1610442825772,1245.5404052734375,442857
2021-10-29,1241.393959755457,1271.9457044435337,1224.7502105628182,1259.3045654296875,242967
2021-11-01,1265.2651948826922,1291.008202608017,1261.0323995589822,1287.5240478515625,456962
2021-11-02,1288.0424043175924,1302.5263419889084,1288.0424043175924,1296.16259765625,317019
2021-11-03,1299.157255440352,1338.0886008142113,1296.6521659018695,1331.09130859375,636285
2021-11-04,1341.8609960435463,1344.740466196301,1313.123182105841,1327.9527587890625,97770
2021-11-08,1327.9526059463083,1371.8079026059136,1326.1385507375655,1367.1142578125,483443
2021-11-09,1370.080188636677,1395.04569364801,1359.9730017136114,1387.0693359375,879411
2021-11-10,1384.477714999204,1405.2104236173345,1369.5041852575864,1376.2423095703125,385625
2021-11-11,1376.2424138547751,1386.1767825955458,1357.8998205668886,1380.7344970703125,398017
2021-11-12,1387.9333771663312,1398.5011743882735,1369.533177372762,1373.3341064453125,444768
2021-11-15,1382.1743613374922,1382.1743613374922,1345.3450976179647,1351.59375,244530
2021-11-16,1351.5936040125748,1379.870564407604,1340.27704726209,1355.0777587890625,297289
2021-11-17,1346.5255017451836,1396.2838088407282,1342.0622820082829,1355.30810546875,612080
2021-11-18,1358.5620358693943,1368.8419212605352,1324.5836223553642,1332.4735107421875,338536
