date,open,high,low,close,volume
2021-07-23,664.7649738559364,684.4175099128455,647.4589763128461,680.9954223632812,468334
2021-07-26,685.4930622386928,694.0972166091161,684.4175727806281,687.8396606445312,323649
2021-07-27,694.1950470842023,698.1060050959443,685.9820113889508,689.355224609375,359641
2021-07-28,689.3551527450305,691.1640064427806,666.7693964523486,684.759765625,285523
2021-07-29,684.7598466082643,707.7856599663248,670.7293084150733,675.9113159179688,435245
2021-07-30,667.7471457339025,673.6624572622302,651.1744507063067,657.4320068359375,781968
2021-08-02,664.862934482795,738.1934051978092,664.862934482795,722.7940063476562,5642093
2021-08-03,725.4826398601073,728.3669830455204,696.9815122807263,703.6301879882812,760144
2021-08-04,704.8524298060241,707.4922787162811,690.2840873774645,702.4080810546875,817621
2021-08-05,706.4167268181379,706.4167268181379,678.1600338748212,687.6929931640625,449536
2021-08-06,687.6930075204172,690.9195953960859,673.2224758222632,682.5598754882812,339354
2021-08-09,684.7109342984602,696.1993729936574,679.7244869056052,684.075439453125,337434
2021-08-10,681.1422632390029,690.3329789583588,664.8628762944351,684.2221069335938,421237
2021-08-11,678.5511537604881,684.417590248331,651.7121948933116,677.3289794921875,343497
2021-08-12,670.5825987626203,681.7288527097875,666.1827711008145,674.7869262695312,231200
2021-08-13,674.7868699058075,681.0932412864504,666.133840421139,676.2534790039062,172973
2021-08-16,676.2536130488502,688.3286731460873,675.0314385581789,678.9912719726562,219056
2021-08-17,680.0177799299543,687.3997007602532,672.8802939594433,680.7022094726562,181256
2021-08-18,680.9466466740056,682.5598809482656,661.1474229631019,669.3115234375,108118
2021-08-20,662.9074666638397,663.8363312441684,629.1265745088198,641.7393798828125,455423
2021-08-23,645.0146938732817,668.7737493490716,637.6816483760331,649.3167114257812,513598
2021-08-24,652.5921429375039,661.0006775006831,638.3171125812677,658.9474487304688,218328
2021-08-25,659.1918741979114,664.8627504280323,651.2232747155743,660.3651733398438,100760
2021-08-26,660.756385429194,661.4896901022088,647.3613414668272,650.9301147460938,169269
2021-08-27,645.3079440996064,668.9692473185529,642.8635958265018,663.2005615234375,171694
2021-08-30,657.0408698637303,687.3019159095651,655.3787009659821,682.6576538085938,222947
2021-08-31,686.3730188513281,695.1726729391655,673.2712877832917,687.9373779296875,251207
2021-09-01,701.6257098154322,785.4179811945561,700.0613507792517,761.2189331054688,6201915
2021-09-02,766.547595112377,779.258205745618,733.5977694586047,739.366455078125,1630602
2021-09-03,746.504059712402,766.8410280547982,736.2377956299132,745.5751953125,871908
