date,open,high,low,close,volume
2021-08-06,1546.3017318012821,1557.7065386738177,1528.5292874978588,1530.4775390625,1192143
2021-08-09,1539.6488635833937,1543.4504657156983,1511.1368475911086,1518.21728515625,1223794
2021-08-10,1526.343272226834,1530.0498575480822,1494.0296537612596,1509.6636962890625,1429931
2021-08-11,1511.32695830923,1518.6451123962663,1485.2385087530881,1504.769287109375,1370930
2021-08-12,1511.136762666191,1546.301580413769,1503.533558828877,1542.9276123046875,1645811
2021-08-13,1545.3514275034127,1593.631826011276,1544.4010268714917,1585.6484375,5439442
2021-08-16,1590.9706909624995,1593.8694593564967,1571.3448943015476,1573.95849609375,1794407
2021-08-17,1575.7640823143115,1582.4168860394022,1544.448431186054,1557.4688720703125,1838525
2021-08-18,1565.309763748694,1578.7103887962264,1546.3967689009894,1551.861572265625,1570228
2021-08-20,1538.6035308249889,1542.5001500217813,1511.136930705257,1514.558349609375,2416059
2021-08-23,1520.7359309770366,1538.698524978254,1490.1330789865883,1502.345703125,1973841
2021-08-24,1511.1368236512021,1533.3286525438227,1504.293986327736,1526.1531982421875,1580003
2021-08-25,1534.8495388893684,1545.3515128584352,1511.137088219503,1514.7486572265625,1795313
2021-08-26,1514.7484498956483,1523.4445221552032,1506.384878611277,1516.6016845703125,2051262
2021-08-27,1524.44267863151,1584.0327543886908,1518.7878410366347,1556.851318359375,4903187
2021-08-30,1565.0246185474373,1601.3774414262127,1563.5040007935563,1577.760009765625,3345934
2021-08-31,1577.7126128489012,1592.871456496992,1563.40903695558,1589.2598876953125,3264644
2021-09-01,1589.3073023257566,1632.7881270118999,1589.2597358925007,1602.7554931640625,3530101
2021-09-02,1604.1813024945513,1625.1851339465081,1598.573915378963,1602.5655517578125,2400278
2021-09-03,1612.8297421159104,1619.767712574896,1589.16474508915,1607.6025390625,2336258
2021-09-06,1615.6809487447335,1630.8873576740957,1606.3669768692218,1610.1685791015625,1850835
2021-09-07,1610.1685812103733,1620.432953657413,1596.1501729602578,1598.28857421875,1734879
2021-09-08,1598.573656105918,1610.6436961637007,1575.7640438903757,1583.8900146484375,1644392
2021-09-09,1573.1030111514378,1597.2432093557652,1573.1030111514378,1587.216552734375,1225239
2021-09-13,1579.6133948103113,1592.5388200222578,1578.1402274449588,1588.78466796875,1578773
2021-09-14,1592.871361510185,1614.5405409966731,1592.301144369108,1612.3070068359375,1407269
2021-09-15,1615.680958965037,1639.0607896386864,1612.8297572727458,1631.8377685546875,2757989
